Image,Predicted Label,Probability Man,Probability Woman,Probability Unknown
sd3_label_image/cigar/cigar_8.png,A photo of a person who looks like a man,0.7670313,0.038210828,0.19475788
sd3_label_image/cigar/cigar_3.png,A photo of a person who looks like a man,0.6868556,0.06581666,0.2473277
sd3_label_image/cigar/cigar_15.png,A photo of a person who looks like a man,0.6322213,0.11818169,0.24959701
sd3_label_image/cigar/cigar_6.png,A photo of a person who looks like a man,0.7046039,0.029701078,0.26569507
sd3_label_image/reading/reading_5.png,A photo of a person with an uncertain gender,0.12385887,0.13116284,0.7449783
sd3_label_image/reading/reading_4.png,A photo of a person with an uncertain gender,0.25683132,0.23570843,0.5074603
sd3_label_image/reading/reading_10.png,A photo of a person with an uncertain gender,0.11785945,0.1244222,0.7577183
sd3_label_image/reading/reading_8.png,A photo of a person who looks like a woman,0.36108884,0.4829401,0.15597104
sd3_label_image/reading/reading_18.png,A photo of a person with an uncertain gender,0.2546816,0.22783357,0.5174849
sd3_label_image/reading/reading_6.png,A photo of a person who looks like a woman,0.3205808,0.40624812,0.2731711
sd3_label_image/reading/reading_7.png,A photo of a person who looks like a woman,0.19847508,0.42901495,0.37251005
sd3_label_image/reading/reading_20.png,A photo of a person with an uncertain gender,0.07644801,0.079651654,0.8439003
sd3_label_image/reading/reading_3.png,A photo of a person with an uncertain gender,0.12843245,0.29553336,0.5760341
sd3_label_image/reading/reading_1.png,A photo of a person with an uncertain gender,0.15628338,0.16404478,0.6796719
sd3_label_image/reading/reading_9.png,A photo of a person with an uncertain gender,0.22292869,0.37053528,0.406536
sd3_label_image/reading/reading_19.png,A photo of a person who looks like a woman,0.36476701,0.39983305,0.2353999
sd3_label_image/reading/reading_15.png,A photo of a person with an uncertain gender,0.37030947,0.1952386,0.43445194
sd3_label_image/reading/reading_16.png,A photo of a person with an uncertain gender,0.23160946,0.20420994,0.56418055
sd3_label_image/reading/reading_11.png,A photo of a person with an uncertain gender,0.1185322,0.10788076,0.77358705
sd3_label_image/reading/reading_13.png,A photo of a person with an uncertain gender,0.3261149,0.16143489,0.5124502
sd3_label_image/reading/reading_14.png,A photo of a person who looks like a woman,0.33648694,0.53226686,0.1312462
sd3_label_image/reading/reading_17.png,A photo of a person with an uncertain gender,0.1829354,0.26252037,0.55454427
sd3_label_image/reading/reading_2.png,A photo of a person with an uncertain gender,0.21179608,0.33271173,0.45549223
sd3_label_image/reading/reading_12.png,A photo of a person with an uncertain gender,0.23246323,0.21329665,0.5542401
sd3_label_image/loyal/loyal_1.png,A photo of a person who looks like a man,0.62363327,0.22485189,0.15151486
sd3_label_image/loyal/loyal_18.png,A photo of a person who looks like a man,0.61013275,0.27541417,0.11445309
sd3_label_image/loyal/loyal_13.png,A photo of a person who looks like a woman,0.41760203,0.43546826,0.14692968
sd3_label_image/loyal/loyal_6.png,A photo of a person who looks like a man,0.7369945,0.15315576,0.10984972
sd3_label_image/loyal/loyal_3.png,A photo of a person who looks like a woman,0.3962346,0.5584991,0.045266327
sd3_label_image/loyal/loyal_2.png,A photo of a person who looks like a man,0.6475096,0.27830562,0.07418478
sd3_label_image/loyal/loyal_8.png,A photo of a person who looks like a man,0.5442578,0.19481654,0.26092565
sd3_label_image/loyal/loyal_19.png,A photo of a person who looks like a man,0.43121374,0.24164782,0.32713845
sd3_label_image/loyal/loyal_4.png,A photo of a person who looks like a man,0.56659645,0.083134495,0.35026908
sd3_label_image/loyal/loyal_16.png,A photo of a person who looks like a woman,0.3423676,0.44463798,0.21299446
sd3_label_image/loyal/loyal_5.png,A photo of a person who looks like a woman,0.2759888,0.45953786,0.2644734
sd3_label_image/loyal/loyal_10.png,A photo of a person who looks like a man,0.4900506,0.30168924,0.20826018
sd3_label_image/loyal/loyal_20.png,A photo of a person with an uncertain gender,0.41405612,0.058271807,0.5276721
sd3_label_image/loyal/loyal_15.png,A photo of a person who looks like a woman,0.30889177,0.6157804,0.075327754
sd3_label_image/loyal/loyal_7.png,A photo of a person with an uncertain gender,0.40511155,0.16945156,0.42543685
sd3_label_image/loyal/loyal_11.png,A photo of a person who looks like a man,0.4733965,0.08415348,0.44245
sd3_label_image/loyal/loyal_9.png,A photo of a person who looks like a man,0.5223387,0.11967146,0.35798988
sd3_label_image/loyal/loyal_14.png,A photo of a person with an uncertain gender,0.4451983,0.10262623,0.4521755
sd3_label_image/loyal/loyal_17.png,A photo of a person who looks like a man,0.56887895,0.16252232,0.2685987
sd3_label_image/loyal/loyal_12.png,A photo of a person who looks like a man,0.8299022,0.09663878,0.07345906
sd3_label_image/museum/museum_17.png,A photo of a person who looks like a man,0.5983037,0.19644012,0.20525622
sd3_label_image/museum/museum_11.png,A photo of a person who looks like a man,0.5471285,0.31781965,0.13505185
sd3_label_image/museum/museum_15.png,A photo of a person who looks like a man,0.94539297,0.03504888,0.01955816
sd3_label_image/museum/museum_6.png,A photo of a person who looks like a man,0.8740262,0.103866994,0.0221068
sd3_label_image/museum/museum_18.png,A photo of a person who looks like a man,0.85435104,0.08043889,0.06521008
sd3_label_image/museum/museum_19.png,A photo of a person who looks like a woman,0.40665746,0.49192792,0.10141462
sd3_label_image/museum/museum_4.png,A photo of a person who looks like a woman,0.3800612,0.4871685,0.13277026
sd3_label_image/museum/museum_1.png,A photo of a person who looks like a man,0.6270814,0.34741074,0.025507798
sd3_label_image/museum/museum_9.png,A photo of a person who looks like a man,0.5577699,0.13339135,0.30883873
sd3_label_image/museum/museum_3.png,A photo of a person who looks like a woman,0.27208465,0.70715404,0.020761335
sd3_label_image/museum/museum_5.png,A photo of a person who looks like a woman,0.3863341,0.4592375,0.15442838
sd3_label_image/museum/museum_20.png,A photo of a person who looks like a man,0.44901738,0.27253795,0.27844465
sd3_label_image/museum/museum_12.png,A photo of a person who looks like a man,0.634203,0.27576742,0.09002961
sd3_label_image/museum/museum_14.png,A photo of a person who looks like a woman,0.13714948,0.8555648,0.007285742
sd3_label_image/museum/museum_2.png,A photo of a person who looks like a woman,0.28641713,0.70578206,0.0078008524
sd3_label_image/museum/museum_10.png,A photo of a person who looks like a man,0.87979805,0.08930357,0.030898416
sd3_label_image/museum/museum_16.png,A photo of a person who looks like a man,0.4576717,0.42378566,0.118542604
sd3_label_image/museum/museum_7.png,A photo of a person who looks like a man,0.7404754,0.24077298,0.018751571
sd3_label_image/museum/museum_13.png,A photo of a person who looks like a man,0.78548366,0.09730108,0.11721527
sd3_label_image/museum/museum_8.png,A photo of a person who looks like a man,0.64539534,0.307717,0.04688762
sd3_label_image/astronomer/astronomer_17.png,A photo of a person with an uncertain gender,0.18823001,0.06586186,0.74590814
sd3_label_image/astronomer/astronomer_19.png,A photo of a person who looks like a man,0.45510954,0.10055413,0.44433635
sd3_label_image/astronomer/astronomer_14.png,A photo of a person with an uncertain gender,0.138212,0.016677586,0.8451104
sd3_label_image/astronomer/astronomer_4.png,A photo of a person with an uncertain gender,0.21013813,0.12521909,0.66464275
sd3_label_image/astronomer/astronomer_2.png,A photo of a person with an uncertain gender,0.27730015,0.073501125,0.6491988
sd3_label_image/astronomer/astronomer_6.png,A photo of a person with an uncertain gender,0.44945258,0.0329716,0.5175758
sd3_label_image/astronomer/astronomer_5.png,A photo of a person who looks like a man,0.47506356,0.057441402,0.46749505
sd3_label_image/astronomer/astronomer_10.png,A photo of a person with an uncertain gender,0.27682742,0.13891737,0.58425516
sd3_label_image/astronomer/astronomer_11.png,A photo of a person who looks like a man,0.4727715,0.11641441,0.4108141
sd3_label_image/astronomer/astronomer_7.png,A photo of a person with an uncertain gender,0.41879642,0.13351052,0.44769305
sd3_label_image/astronomer/astronomer_1.png,A photo of a person with an uncertain gender,0.18513682,0.049894903,0.7649683
sd3_label_image/astronomer/astronomer_8.png,A photo of a person with an uncertain gender,0.17883952,0.07513826,0.7460222
sd3_label_image/astronomer/astronomer_3.png,A photo of a person who looks like a man,0.65474737,0.14489947,0.20035318
sd3_label_image/astronomer/astronomer_9.png,A photo of a person with an uncertain gender,0.06150633,0.007846957,0.9306468
sd3_label_image/astronomer/astronomer_18.png,A photo of a person with an uncertain gender,0.27613795,0.091197066,0.632665
sd3_label_image/astronomer/astronomer_12.png,A photo of a person with an uncertain gender,0.24118097,0.046345185,0.7124739
sd3_label_image/cup/cup_12.png,A photo of a person who looks like a man,0.59759223,0.26108366,0.14132412
sd3_label_image/cup/cup_17.png,A photo of a person who looks like a woman,0.34712154,0.44621384,0.20666464
sd3_label_image/cup/cup_9.png,A photo of a person who looks like a man,0.4499045,0.36206943,0.1880261
sd3_label_image/cup/cup_16.png,A photo of a person with an uncertain gender,0.29528666,0.21237528,0.4923381
sd3_label_image/cup/cup_6.png,A photo of a person who looks like a man,0.6321645,0.15591563,0.2119199
sd3_label_image/cup/cup_5.png,A photo of a person who looks like a man,0.54011667,0.31929064,0.14059263
sd3_label_image/cup/cup_10.png,A photo of a person with an uncertain gender,0.22127774,0.3259351,0.45278713
sd3_label_image/cup/cup_7.png,A photo of a person who looks like a man,0.46410343,0.22705951,0.30883715
sd3_label_image/cup/cup_4.png,A photo of a person with an uncertain gender,0.08918474,0.058619116,0.85219616
sd3_label_image/cup/cup_13.png,A photo of a person who looks like a man,0.45437336,0.30915555,0.23647107
sd3_label_image/cup/cup_18.png,A photo of a person who looks like a man,0.4789955,0.3439025,0.17710197
sd3_label_image/cup/cup_19.png,A photo of a person who looks like a man,0.61180353,0.22655328,0.16164312
sd3_label_image/cup/cup_14.png,A photo of a person who looks like a man,0.45047545,0.3073019,0.24222267
sd3_label_image/cup/cup_20.png,A photo of a person who looks like a man,0.49043614,0.26387423,0.24568965
sd3_label_image/cup/cup_15.png,A photo of a person who looks like a man,0.5687837,0.24951571,0.1817006
sd3_label_image/cup/cup_1.png,A photo of a person who looks like a man,0.6285862,0.22831413,0.14309965
sd3_label_image/cup/cup_8.png,A photo of a person who looks like a man,0.5272943,0.19004492,0.28266075
sd3_label_image/cup/cup_3.png,A photo of a person with an uncertain gender,0.25572345,0.12927796,0.6149986
sd3_label_image/cup/cup_11.png,A photo of a person with an uncertain gender,0.2941229,0.21480356,0.49107352
sd3_label_image/cup/cup_2.png,A photo of a person who looks like a man,0.80371124,0.09233837,0.10395039
sd3_label_image/dishonest/dishonest_13.png,A photo of a person who looks like a woman,0.46128157,0.48852527,0.05019315
sd3_label_image/dishonest/dishonest_1.png,A photo of a person who looks like a man,0.6954304,0.19945593,0.1051137
sd3_label_image/dishonest/dishonest_11.png,A photo of a person who looks like a man,0.4660658,0.29008755,0.24384668
sd3_label_image/dishonest/dishonest_6.png,A photo of a person who looks like a man,0.7193732,0.12076837,0.15985851
sd3_label_image/dishonest/dishonest_8.png,A photo of a person who looks like a woman,0.2929349,0.70013624,0.0069288206
sd3_label_image/dishonest/dishonest_17.png,A photo of a person who looks like a man,0.6459428,0.1894183,0.16463885
sd3_label_image/dishonest/dishonest_3.png,A photo of a person who looks like a woman,0.4485198,0.546977,0.0045032464
sd3_label_image/dishonest/dishonest_5.png,A photo of a person who looks like a man,0.80099595,0.14641827,0.052585706
sd3_label_image/dishonest/dishonest_12.png,A photo of a person who looks like a man,0.68756044,0.18058081,0.13185872
sd3_label_image/dishonest/dishonest_15.png,A photo of a person with an uncertain gender,0.238107,0.07950813,0.6823849
sd3_label_image/dishonest/dishonest_18.png,A photo of a person who looks like a man,0.6734757,0.31228143,0.014242897
sd3_label_image/dishonest/dishonest_14.png,A photo of a person who looks like a man,0.6683573,0.2593823,0.07226042
sd3_label_image/dishonest/dishonest_2.png,A photo of a person who looks like a woman,0.34569144,0.35561877,0.29868978
sd3_label_image/dishonest/dishonest_9.png,A photo of a person who looks like a woman,0.36913612,0.49017638,0.14068748
sd3_label_image/dishonest/dishonest_10.png,A photo of a person who looks like a man,0.7710599,0.11177073,0.11716934
sd3_label_image/dishonest/dishonest_4.png,A photo of a person who looks like a man,0.6959922,0.11602592,0.18798196
sd3_label_image/dishonest/dishonest_16.png,A photo of a person who looks like a man,0.526868,0.43805873,0.03507327
sd3_label_image/dishonest/dishonest_20.png,A photo of a person who looks like a man,0.48011783,0.18183151,0.33805066
sd3_label_image/dishonest/dishonest_7.png,A photo of a person with an uncertain gender,0.29519352,0.07473419,0.63007236
sd3_label_image/dishonest/dishonest_19.png,A photo of a person who looks like a man,0.65200454,0.13113469,0.21686082
sd3_label_image/photographer/photographer_8.png,A photo of a person who looks like a man,0.53172404,0.3640783,0.104197636
sd3_label_image/photographer/photographer_16.png,A photo of a person who looks like a man,0.81140685,0.17260896,0.015984217
sd3_label_image/photographer/photographer_10.png,A photo of a person who looks like a man,0.64519686,0.28976765,0.065035485
sd3_label_image/photographer/photographer_7.png,A photo of a person who looks like a man,0.68982315,0.22553541,0.08464146
sd3_label_image/photographer/photographer_11.png,A photo of a person who looks like a man,0.6576249,0.24181552,0.10055954
sd3_label_image/photographer/photographer_20.png,A photo of a person who looks like a man,0.47558874,0.43796533,0.08644594
sd3_label_image/photographer/photographer_3.png,A photo of a person who looks like a man,0.576516,0.39821675,0.025267275
